epoch,train_acc,test_acc
213,0.8496856231231231,0.7855263157894737
214,0.8497794669669669,0.788092105263158
215,0.8463541666666667,0.7842434210526316
216,0.847926051051051,0.7838815789473684
217,0.8484656531531531,0.7872697368421053
218,0.8477852852852853,0.788453947368421
219,0.8505771396396397,0.7906578947368421
220,0.8511167417417417,0.7858881578947369
221,0.8532751501501502,0.7816776315789473
222,0.8498967717717718,0.788092105263158
223,0.8475272147147147,0.7837828947368422
224,0.8534862987987989,0.7863486842105264
225,0.850952515015015,0.7863486842105264
226,0.8493102477477478,0.7905592105263158
227,0.8504832957957957,0.7847039473684211
228,0.8470110735735735,0.7897368421052632
229,0.8494744744744746,0.7868092105263158
230,0.8490521771771772,0.7855263157894737
231,0.8496621621621622,0.7855263157894737
232,0.8501079204204205,0.7914802631578948
233,0.8499906156156156,0.7876315789473685
234,0.8518440315315315,0.7859868421052632
235,0.8490990990990991,0.7855263157894737
236,0.8498498498498498,0.7858881578947369
237,0.8496152402402403,0.7855263157894737
238,0.8501548423423424,0.7855263157894737
239,0.8506006006006006,0.7812171052631579
240,0.8477149024024024,0.7871710526315789
241,0.8488175675675675,0.7863486842105264
242,0.850272147147147,0.7876315789473685
243,0.850365990990991,0.7837828947368422
244,0.847316066066066,0.7829605263157895
245,0.8510228978978979,0.7889144736842105
246,0.8495683183183184,0.7850657894736842
247,0.846776463963964,0.7850657894736842
248,0.8501548423423424,0.7855263157894737
249,0.8470814564564565,0.7847039473684211
250,0.8513513513513513,0.7859868421052632
251,0.8499906156156156,0.7868092105263158
252,0.8472456831831832,0.7892763157894737
253,0.8488879504504505,0.7816776315789473
254,0.8492633258258259,0.7847039473684211
255,0.8500609984984985,0.7876315789473685
256,0.8466122372372372,0.7876315789473685
257,0.8496856231231231,0.788092105263158
258,0.8481606606606606,0.7889144736842105
259,0.8504832957957957,0.7803947368421053
260,0.849756006006006,0.7833223684210526
261,0.8505771396396397,0.7837828947368422
262,0.851632882882883,0.7859868421052632
263,0.8506240615615616,0.7838815789473684
264,0.8487471846846847,0.7914802631578948
265,0.8487941066066066,0.7897368421052632
266,0.8498967717717718,0.7791118421052632
267,0.8513278903903904,0.7850657894736842
268,0.8486298798798799,0.7825
269,0.8512809684684685,0.7842434210526316
270,0.8521959459459459,0.7868092105263158
271,0.8498498498498498,0.7842434210526316
272,0.8487471846846847,0.7868092105263158
273,0.850952515015015,0.7897368421052632
274,0.8480902777777778,0.7889144736842105
275,0.8502017642642643,0.7901973684210526
276,0.8478791291291291,0.7876315789473685
277,0.8506944444444444,0.7876315789473685
278,0.8480198948948949,0.7889144736842105
279,0.8526886261261262,0.7876315789473685
280,0.8511871246246246,0.7876315789473685
281,0.8500609984984985,0.7825
282,0.848536036036036,0.7816776315789473
283,0.8487471846846847,0.7889144736842105
284,0.8493102477477478,0.7897368421052632
285,0.8504832957957957,0.7868092105263158
286,0.8469406906906908,0.7876315789473685
287,0.8501548423423424,0.7847039473684211
288,0.8481841216216216,0.7803947368421053
289,0.8477852852852853,0.7872697368421053
290,0.8495683183183184,0.7859868421052632
291,0.8518440315315315,0.7889144736842105
292,0.8528997747747749,0.7858881578947369
293,0.849756006006006,0.789375
294,0.8444538288288289,0.7876315789473685
295,0.8472222222222222,0.7868092105263158
296,0.8519378753753754,0.7829605263157895
297,0.8486298798798799,0.7863486842105264
298,0.8494744744744746,0.7889144736842105
299,0.8493102477477478,0.789375
300,0.8508117492492492,0.7795723684210527
301,0.8519613363363363,0.7834210526315789
302,0.8493571696696697,0.7919407894736842
303,0.847362987987988,0.7872697368421053
304,0.8482545045045046,0.7855263157894737
305,0.8521255630630631,0.7889144736842105
306,0.8498967717717718,0.7850657894736842
307,0.849192942942943,0.7834210526315789
308,0.8488879504504505,0.7825
309,0.8505302177177178,0.7889144736842105
310,0.8509290540540541,0.7850657894736842
311,0.8525947822822822,0.7876315789473685
312,0.8483718093093092,0.7901973684210526
313,0.8469876126126127,0.7876315789473685
314,0.8496856231231231,0.7829605263157895
315,0.8472926051051051,0.7834210526315789
316,0.8483952702702703,0.7855263157894737
317,0.8492398648648649,0.7897368421052632
318,0.8488410285285286,0.7863486842105264
319,0.8500609984984985,0.7842434210526316
320,0.8504832957957957,0.7842434210526316
321,0.8481606606606606,0.788453947368421
322,0.8500609984984985,0.7889144736842105
323,0.8469172297297297,0.7885526315789474
324,0.8512809684684685,0.7914802631578948
325,0.8516094219219219,0.7850657894736842
326,0.8498498498498498,0.7837828947368422
327,0.8476914414414414,0.7876315789473685
328,0.8500609984984985,0.7905592105263158
329,0.8506709834834835,0.7876315789473685
330,0.8474099099099099,0.7825
331,0.8505302177177178,0.7855263157894737
332,0.8516094219219219,0.7871710526315789
333,0.847949512012012,0.7821381578947368
334,0.847926051051051,0.788092105263158
335,0.849826388888889,0.7825
336,0.8483718093093092,0.7897368421052632
337,0.8471987612612613,0.7889144736842105
338,0.8457676426426427,0.7855263157894737
339,0.8499906156156156,0.7868092105263158
340,0.8518205705705706,0.789375
341,0.8529466966966968,0.7833223684210526
342,0.8520786411411411,0.7850657894736842
343,0.8481371996996997,0.7851644736842105
344,0.8499671546546547,0.788092105263158
345,0.8492164039039038,0.7834210526315789
346,0.8505302177177178,0.7834210526315789
347,0.8502017642642643,0.7868092105263158
348,0.8505771396396397,0.7855263157894737
349,0.8517267267267268,0.7812171052631579
350,0.8452984234234234,0.789375
351,0.8499436936936937,0.7842434210526316
352,0.8498967717717718,0.7837828947368422
353,0.849192942942943,0.7868092105263158
354,0.8500844594594594,0.7889144736842105
355,0.8477383633633633,0.7871710526315789
356,0.8491694819819819,0.7863486842105264
357,0.8510463588588589,0.7829605263157895
358,0.849756006006006,0.7842434210526316
359,0.8499436936936937,0.7816776315789473
360,0.8508352102102102,0.7829605263157895
361,0.8502252252252251,0.7914802631578948
362,0.8529232357357357,0.7808552631578948
363,0.8503894519519519,0.7847039473684211
364,0.8509055930930931,0.7876315789473685
365,0.8513748123123124,0.7834210526315789
366,0.8492633258258259,0.7868092105263158
367,0.8513278903903904,0.788092105263158
368,0.8470814564564565,0.7872697368421053
369,0.8505302177177178,0.7829605263157895
370,0.8489348723723724,0.7868092105263158
371,0.8486768018018018,0.7889144736842105
372,0.8484187312312312,0.7868092105263158
373,0.8484656531531531,0.7847039473684211
374,0.8490287162162162,0.7847039473684211
375,0.8523836336336336,0.7807565789473684
376,0.848536036036036,0.7863486842105264
377,0.8489348723723724,0.788092105263158
378,0.8520551801801802,0.7859868421052632
379,0.8498498498498498,0.7821381578947368
380,0.8488410285285286,0.7855263157894737
381,0.8482545045045046,0.7863486842105264
382,0.8483014264264265,0.7847039473684211
383,0.8492633258258259,0.7791118421052632
384,0.8508352102102102,0.7876315789473685
385,0.8492633258258259,0.7842434210526316
386,0.8501079204204205,0.7829605263157895
387,0.8474568318318318,0.788092105263158
388,0.8480902777777778,0.7842434210526316
389,0.8510463588588589,0.7791118421052632
390,0.8496387012012011,0.7837828947368422
391,0.8480902777777778,0.788092105263158
392,0.8483014264264265,0.7876315789473685
393,0.8513748123123124,0.7842434210526316
394,0.8508821321321322,0.7829605263157895
395,0.8480902777777778,0.7847039473684211
396,0.847926051051051,0.7863486842105264
397,0.8489348723723724,0.7829605263157895
398,0.8513513513513513,0.7868092105263158
399,0.8503190690690691,0.7906578947368421
400,0.8486298798798799,0.7850657894736842
401,0.8480433558558559,0.7821381578947368
402,0.8501548423423424,0.7901973684210526
403,0.8493102477477478,0.7842434210526316
404,0.8514451951951951,0.7859868421052632
405,0.8511636636636637,0.7868092105263158
406,0.8506240615615616,0.7834210526315789
407,0.848606418918919,0.7829605263157895
408,0.8474568318318318,0.7876315789473685
409,0.8487237237237237,0.7867105263157894
410,0.8482075825825827,0.789375
411,0.8493571696696697,0.7837828947368422
412,0.8517032657657657,0.7834210526315789
413,0.8504832957957957,0.7868092105263158
414,0.8500140765765766,0.7859868421052632
415,0.8507882882882883,0.7846052631578948
416,0.8493806306306306,0.7901973684210526
417,0.8510698198198198,0.7821381578947368
418,0.849732545045045,0.7847039473684211
419,0.8478087462462462,0.788092105263158
420,0.8511636636636637,0.7863486842105264
421,0.8515155780780781,0.7829605263157895
422,0.8472456831831832,0.7846052631578948
423,0.8469876126126127,0.7842434210526316
424,0.8483014264264265,0.7850657894736842
425,0.8492398648648649,0.7863486842105264
426,0.8508352102102102,0.7871710526315789
427,0.8510698198198198,0.7855263157894737
428,0.8526417042042043,0.7855263157894737
429,0.8500140765765766,0.788453947368421
430,0.8514686561561562,0.7829605263157895
431,0.8507648273273273,0.7889144736842105
432,0.8470579954954954,0.7837828947368422
433,0.8471753003003003,0.7842434210526316
434,0.8474099099099099,0.788092105263158
435,0.8487237237237237,0.7816776315789473
436,0.8509055930930931,0.7855263157894737
437,0.8512575075075075,0.7872697368421053
438,0.8506240615615616,0.7897368421052632
439,0.8504832957957957,0.7855263157894737
440,0.8511167417417417,0.7855263157894737
441,0.8461430180180181,0.7821381578947368
442,0.847926051051051,0.7847039473684211
443,0.8502252252252251,0.7876315789473685
444,0.8510698198198198,0.7889144736842105
445,0.8481606606606606,0.7872697368421053
446,0.8498967717717718,0.7855263157894737
447,0.8489817942942943,0.7816776315789473
448,0.8490052552552552,0.7847039473684211
449,0.8483952702702703,0.7876315789473685
450,0.8524774774774775,0.7821381578947368
451,0.8489348723723724,0.7859868421052632
452,0.8492398648648649,0.7863486842105264
453,0.8494744744744746,0.7864473684210527
454,0.8496621621621622,0.7897368421052632
455,0.849146021021021,0.7816776315789473
456,0.8505302177177178,0.7855263157894737
457,0.8470579954954954,0.7808552631578948
458,0.8490990990990991,0.7885526315789474
459,0.8476679804804805,0.7837828947368422
460,0.8461430180180181,0.7889144736842105
461,0.8512340465465466,0.7868092105263158
462,0.8509055930930931,0.7905592105263158
463,0.8496856231231231,0.7850657894736842
464,0.8463776276276276,0.7863486842105264
465,0.8509055930930931,0.788092105263158
466,0.8510463588588589,0.7803947368421053
467,0.8460257132132132,0.7812171052631579
468,0.8509994369369369,0.7847039473684211
469,0.849146021021021,0.7863486842105264
470,0.8456972597597597,0.7837828947368422
471,0.8506240615615616,0.788092105263158
472,0.8492164039039038,0.7850657894736842
473,0.8501548423423424,0.7855263157894737
474,0.8490990990990991,0.7868092105263158
475,0.8486298798798799,0.7816776315789473
476,0.8528997747747749,0.7876315789473685
477,0.8493571696696697,0.7855263157894737
478,0.8480902777777778,0.7858881578947369
479,0.8471987612612613,0.7863486842105264
480,0.8498733108108109,0.7863486842105264
481,0.8474568318318318,0.7821381578947368
482,0.8512340465465466,0.7842434210526316
483,0.8504832957957957,0.7842434210526316
484,0.8490990990990991,0.7859868421052632
485,0.8505771396396397,0.7868092105263158
486,0.8495917792792792,0.7842434210526316
487,0.85034253003003,0.7816776315789473
488,0.8498967717717718,0.7876315789473685
489,0.8496387012012011,0.7842434210526316
490,0.8488879504504505,0.7838815789473684
491,0.8514686561561562,0.7872697368421053
492,0.8498498498498498,0.7901973684210526
493,0.8519144144144144,0.7868092105263158
494,0.8496856231231231,0.7834210526315789
495,0.8499906156156156,0.7829605263157895
496,0.8501079204204205,0.7885526315789474
497,0.8477383633633633,0.7855263157894737
498,0.8495683183183184,0.7842434210526316
499,0.8493102477477478,0.7816776315789473
500,0.851585960960961,0.7889144736842105
501,0.8490521771771772,0.788092105263158
502,0.8505536786786787,0.7847039473684211
503,0.853978978978979,0.7812171052631579
504,0.8496856231231231,0.7855263157894737
505,0.851585960960961,0.7850657894736842
506,0.8474568318318318,0.7842434210526316
507,0.8486768018018018,0.7829605263157895
508,0.8515625,0.7855263157894737
509,0.8501079204204205,0.7868092105263158
510,0.8471518393393394,0.7901973684210526
511,0.8480433558558559,0.7816776315789473
512,0.8501079204204205,0.7901973684210526
513,0.8458849474474475,0.7837828947368422
514,0.849192942942943,0.7847039473684211
515,0.8513513513513513,0.788092105263158
516,0.8487237237237237,0.7863486842105264
517,0.8526417042042043,0.7842434210526316
518,0.8513982732732732,0.789375
519,0.8488410285285286,0.7906578947368421
520,0.8490990990990991,0.7876315789473685
521,0.8522897897897898,0.7863486842105264
522,0.8480433558558559,0.7876315789473685
523,0.84912256006006,0.7821381578947368
524,0.8499671546546547,0.7885526315789474
525,0.8499436936936937,0.7847039473684211
526,0.8517267267267268,0.7842434210526316
527,0.8486298798798799,0.7859868421052632
528,0.8494744744744746,0.7808552631578948
529,0.8494744744744746,0.789375
530,0.846776463963964,0.7855263157894737
531,0.853392454954955,0.7833223684210526
532,0.8506475225225225,0.7829605263157895
533,0.8478322072072072,0.7795723684210527
534,0.8477383633633633,0.7889144736842105
535,0.8514451951951951,0.7847039473684211
536,0.848559496996997,0.7786513157894737
537,0.8511871246246246,0.7834210526315789
538,0.8482075825825827,0.7872697368421053
539,0.84912256006006,0.7837828947368422
540,0.8483718093093092,0.7837828947368422
541,0.8488410285285286,0.7834210526315789
542,0.8520786411411411,0.7803947368421053
543,0.8502252252252251,0.7876315789473685
544,0.852172484984985,0.788092105263158
545,0.8476210585585586,0.7829605263157895
546,0.8482310435435435,0.7855263157894737
547,0.8456972597597597,0.7847039473684211
548,0.8493571696696697,0.788092105263158
549,0.851585960960961,0.7850657894736842
550,0.8481606606606606,0.7859868421052632
551,0.8515155780780781,0.7837828947368422
